x y e3 e4 e5 e6 labels
1.279032300000000077e+01 6.226277400000000029e+01 1.153556700000000004e-02 6.486766700000000385e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.288248800000000038e+01 6.354744500000000329e+01 1.148734199999999935e-02 6.439693000000000500e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.302073700000000045e+01 6.473868600000000129e+01 1.143781500000000048e-02 6.391395299999999557e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.316820300000000010e+01 6.583649599999999680e+01 1.138699299999999977e-02 6.341882699999999706e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.338018399999999986e+01 6.686423399999999617e+01 1.133488300000000046e-02 6.291164700000000110e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.368433199999999950e+01 6.778686100000000181e+01 1.128148900000000045e-02 6.239250699999999983e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.408064500000000052e+01 6.861605799999999533e+01 1.122681700000000005e-02 6.186150800000000255e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.452304099999999920e+01 6.932846700000000340e+01 1.117087500000000025e-02 6.131875099999999773e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.502073700000000045e+01 6.992408799999999758e+01 1.111366700000000068e-02 6.076433700000000160e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.559216600000000064e+01 7.028613099999999747e+01 1.105520200000000008e-02 6.019837299999999947e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.620046100000000067e+01 7.048467200000000332e+01 1.099548499999999929e-02 5.962096699999999694e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.684562199999999876e+01 7.057810200000000123e+01 1.093452299999999981e-02 5.903222799999999909e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.758294899999999927e+01 7.047299300000000244e+01 1.087232200000000024e-02 5.843226700000000301e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.836635899999999921e+01 7.026277399999999318e+01 1.080889099999999929e-02 5.782120000000000315e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.914055300000000059e+01 6.980729900000000043e+01 1.074423700000000023e-02 5.719914200000000143e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.993318000000000012e+01 6.921167900000000373e+01 1.067836500000000043e-02 5.656621099999999819e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.069815699999999836e+01 6.851094899999999654e+01 1.061128499999999981e-02 5.592252799999999913e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.146313400000000016e+01 6.765839400000000126e+01 1.054300300000000044e-02 5.526821500000000248e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.216359399999999980e+01 6.668905100000000630e+01 1.047352799999999931e-02 5.460339699999999796e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.286405500000000046e+01 6.567299300000000528e+01 1.040286699999999967e-02 5.392819900000000305e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.354608299999999943e+01 6.459853999999999985e+01 1.033102800000000078e-02 5.324274999999999841e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.420967699999999923e+01 6.348905100000000346e+01 1.025801900000000016e-02 5.254718099999999836e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.482718900000000062e+01 6.240292000000000172e+01 1.018384900000000003e-02 5.184162400000000281e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.541705100000000073e+01 6.128175199999999734e+01 1.010852599999999962e-02 5.112621199999999727e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.596082900000000038e+01 6.016058400000000006e+01 1.003205799999999995e-02 5.040108299999999930e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.647695900000000080e+01 5.899270099999999672e+01 9.954455100000000542e-03 4.966637200000000030e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.694700500000000076e+01 5.777810199999999696e+01 9.875724599999999992e-03 4.892222200000000132e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.738940099999999944e+01 5.655182500000000090e+01 9.795876099999999836e-03 4.816877099999999912e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.780414700000000039e+01 5.533722600000000114e+01 9.714918499999999207e-03 4.740616500000000011e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.820046100000000067e+01 5.413430699999999973e+01 9.632860899999999907e-03 4.663454799999999789e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.854147499999999837e+01 5.298978100000000069e+01 9.549712700000000803e-03 4.585406599999999888e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.883640600000000020e+01 5.181021899999999647e+01 9.465483400000000366e-03 4.506486800000000098e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.908525300000000158e+01 5.066569299999999743e+01 9.380182299999999598e-03 4.426710400000000156e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.928801800000000100e+01 4.943941600000000136e+01 9.293819199999999239e-03 4.346092599999999695e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.946313400000000016e+01 4.817810200000000265e+01 9.206403900000000029e-03 4.264648599999999734e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.957373300000000071e+01 4.688175199999999876e+01 9.117946199999999238e-03 4.182393999999999695e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.967511500000000169e+01 4.548029199999999861e+01 9.028456199999999876e-03 4.099344399999999694e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.974884799999999885e+01 4.403211699999999951e+01 8.937943999999999750e-03 4.015515599999999741e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.975806499999999843e+01 4.259561999999999671e+01 8.846419899999999337e-03 3.930923499999999793e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.972119800000000112e+01 4.114744499999999761e+01 8.753894099999999512e-03 3.845584199999999703e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.965668199999999999e+01 3.968759099999999762e+01 8.660377299999999154e-03 3.759513999999999911e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.951843300000000170e+01 3.818102199999999868e+01 8.565879900000000075e-03 3.672729100000000219e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.931566799999999873e+01 3.658102199999999726e+01 8.470412700000000752e-03 3.585246100000000213e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.906681999999999988e+01 3.487591199999999958e+01 8.373986499999999666e-03 3.497081600000000179e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.876267299999999949e+01 3.312408800000000042e+01 8.276612200000000100e-03 3.408252300000000345e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.843087600000000137e+01 3.145401499999999828e+01 8.178300799999999732e-03 3.318775200000000092e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.805299499999999924e+01 2.981897800000000132e+01 8.079063500000000647e-03 3.228667300000000184e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.766589899999999957e+01 2.820729899999999901e+01 7.978911400000000126e-03 3.137945600000000002e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.726958499999999930e+01 2.666569300000000098e+01 7.877856000000000788e-03 3.046627500000000099e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.684562199999999876e+01 2.519416100000000114e+01 7.775908699999999583e-03 2.954730300000000046e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.637557599999999880e+01 2.372262800000000027e+01 7.673080999999999999e-03 2.862271400000000049e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.590552999999999884e+01 2.230948899999999924e+01 7.569384499999999918e-03 2.769268399999999866e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.540783400000000114e+01 2.090802899999999909e+01 7.464831100000000365e-03 2.675739099999999843e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.493778800000000118e+01 1.956496399999999980e+01 7.359432499999999690e-03 2.581701200000000029e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.447695900000000080e+01 1.832700699999999827e+01 7.253200599999999783e-03 2.487172500000000078e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.405299499999999924e+01 1.726423399999999830e+01 7.146147599999999600e-03 2.392170999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.364746500000000040e+01 1.634160599999999874e+01 7.038285400000000164e-03 2.296714799999999973e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.327880199999999888e+01 1.551240899999999989e+01 6.929626399999999631e-03 2.200822100000000142e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.289370900000000120e+01 1.464614399999999961e+01 6.820182800000000427e-03 2.104510999999999882e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.252304099999999920e+01 1.373415299999999917e+01 6.709967100000000309e-03 2.007799899999999915e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.216973899999999986e+01 1.291970799999999997e+01 6.598991599999999569e-03 1.910707199999999925e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.189463800000000049e+01 1.236230899999999977e+01 6.487269000000000368e-03 1.813251199999999994e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.163429899999999861e+01 1.204379600000000039e+01 6.374811900000000066e-03 1.715450599999999992e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.144777300000000153e+01 1.184914799999999957e+01 6.261633100000000424e-03 1.617323899999999898e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
4.830389100000000013e+01 2.401459900000000047e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.026740199999999659e-02 3.621856200000000275e-02 2.000000000000000000e+00
4.905618599999999674e+01 2.414935399999999888e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.023427100000000478e-02 3.620370500000000269e-02 2.000000000000000000e+00
4.994239600000000223e+01 2.425504499999999908e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.015698199999999662e-02 3.616904600000000330e-02 2.000000000000000000e+00
5.100669299999999851e+01 2.432047299999999979e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.003557199999999427e-02 3.611460400000000154e-02 2.000000000000000000e+00
5.228341000000000349e+01 2.437664200000000037e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.987009999999999443e-02 3.604040900000000242e-02 2.000000000000000000e+00
5.340783400000000114e+01 2.447007299999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.966064899999999505e-02 3.594650099999999876e-02 2.000000000000000000e+00
5.459677400000000347e+01 2.458686099999999897e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.940731899999999899e-02 3.583293199999999790e-02 2.000000000000000000e+00
5.578571399999999869e+01 2.466861300000000057e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.911023499999999598e-02 3.569976500000000136e-02 2.000000000000000000e+00
5.697465400000000102e+01 2.476204399999999950e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.876954300000000631e-02 3.554707099999999953e-02 2.000000000000000000e+00
5.819124399999999753e+01 2.487883199999999917e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.838540899999999811e-02 3.537493399999999677e-02 2.000000000000000000e+00
5.945391699999999702e+01 2.501897800000000061e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.795802099999999735e-02 3.518344899999999859e-02 2.000000000000000000e+00
6.071658999999999651e+01 2.518248200000000026e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.748758900000000449e-02 3.497271999999999881e-02 2.000000000000000000e+00
6.190552999999999884e+01 2.539270099999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.697434199999999616e-02 3.474286299999999883e-02 2.000000000000000000e+00
6.311290300000000286e+01 2.569634999999999891e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.641853200000000623e-02 3.449400300000000225e-02 2.000000000000000000e+00
6.419124399999999753e+01 2.604671499999999895e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.582043000000000310e-02 3.422627599999999992e-02 2.000000000000000000e+00
6.516820300000000543e+01 2.651386899999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.518032999999999855e-02 3.393982899999999775e-02 2.000000000000000000e+00
6.603456199999999399e+01 2.709780999999999906e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.449854499999999435e-02 3.363481799999999688e-02 2.000000000000000000e+00
6.674424000000000490e+01 2.772846699999999842e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.377540799999999566e-02 3.331140999999999963e-02 2.000000000000000000e+00
6.738940100000000655e+01 2.841751800000000117e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.301127299999999654e-02 3.296978300000000250e-02 2.000000000000000000e+00
6.794239600000000223e+01 2.923503600000000091e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.220651399999999442e-02 3.261012299999999781e-02 2.000000000000000000e+00
6.844930899999999951e+01 3.026277400000000029e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.136152600000000346e-02 3.223262600000000033e-02 2.000000000000000000e+00
6.880875600000000247e+01 3.148905099999999990e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.047672100000000106e-02 3.183749899999999827e-02 2.000000000000000000e+00
6.897465400000000102e+01 3.284379599999999755e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.955253199999999525e-02 3.142495900000000231e-02 2.000000000000000000e+00
6.893778799999999762e+01 3.429197099999999665e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.858941299999999686e-02 3.099523100000000156e-02 2.000000000000000000e+00
6.875345599999999990e+01 3.582189799999999735e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.758783299999999494e-02 3.054855000000000070e-02 2.000000000000000000e+00
6.838479300000000194e+01 3.734014599999999717e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.654828399999999422e-02 3.008515999999999968e-02 2.000000000000000000e+00
6.789631300000000635e+01 3.882335799999999892e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.547127300000000538e-02 2.960531500000000010e-02 2.000000000000000000e+00
6.721428600000000131e+01 4.025985399999999714e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.435732899999999979e-02 2.910927699999999937e-02 2.000000000000000000e+00
6.633871000000000606e+01 4.161459899999999834e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.320699599999999641e-02 2.859731700000000057e-02 2.000000000000000000e+00
6.526036899999999719e+01 4.292262800000000311e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.202083700000000421e-02 2.806971600000000150e-02 2.000000000000000000e+00
6.406221200000000238e+01 4.421897799999999989e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.079943299999999495e-02 2.752676199999999976e-02 2.000000000000000000e+00
6.267972400000000022e+01 4.551532799999999668e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.954338100000000134e-02 2.696875300000000156e-02 2.000000000000000000e+00
6.119585299999999961e+01 4.663649600000000106e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.825329600000000496e-02 2.639599200000000007e-02 2.000000000000000000e+00
5.957373299999999716e+01 4.758248199999999883e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.692981000000000624e-02 2.580879399999999949e-02 2.000000000000000000e+00
5.791474699999999842e+01 4.848175200000000018e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.557356899999999822e-02 2.520748000000000086e-02 2.000000000000000000e+00
5.627419400000000138e+01 4.948613100000000031e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.418523900000000504e-02 2.459237800000000154e-02 2.000000000000000000e+00
5.470737299999999692e+01 5.049051099999999792e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.276549800000000290e-02 2.396382600000000057e-02 2.000000000000000000e+00
5.305760399999999777e+01 5.169343099999999680e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.131504000000000121e-02 2.332216599999999834e-02 2.000000000000000000e+00
5.149078300000000041e+01 5.295474500000000262e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.983457699999999990e-02 2.266775099999999987e-02 2.000000000000000000e+00
5.000691199999999981e+01 5.439124100000000084e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.832483100000000059e-02 2.200093599999999872e-02 2.000000000000000000e+00
4.868894000000000233e+01 5.596788300000000049e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.678654300000000182e-02 2.132208899999999893e-02 2.000000000000000000e+00
4.757373299999999716e+01 5.761459899999999834e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.522046500000000330e-02 2.063157900000000058e-02 2.000000000000000000e+00
4.669815700000000191e+01 5.936642299999999750e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.362736299999999734e-02 1.992978499999999847e-02 2.000000000000000000e+00
4.608064499999999697e+01 6.121167899999999662e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.200801800000000308e-02 1.921708999999999917e-02 2.000000000000000000e+00
4.566589900000000313e+01 6.313868599999999986e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.036322000000000021e-02 1.849388399999999863e-02 2.000000000000000000e+00
4.551843300000000170e+01 6.517080300000000648e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.869377600000000111e-02 1.776056200000000057e-02 2.000000000000000000e+00
4.566589900000000313e+01 6.719124100000000510e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.700050299999999903e-02 1.701752700000000104e-02 2.000000000000000000e+00
4.599769599999999770e+01 6.914160599999999590e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.528422800000000276e-02 1.626518299999999903e-02 2.000000000000000000e+00
4.652304099999999920e+01 7.096350400000000036e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.354579299999999931e-02 1.550394299999999920e-02 2.000000000000000000e+00
4.727880199999999888e+01 7.261021900000000073e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.178604699999999977e-02 1.473422400000000063e-02 2.000000000000000000e+00
4.823732700000000051e+01 7.412846700000000055e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.000585200000000147e-02 1.395644499999999961e-02 2.000000000000000000e+00
4.934331799999999646e+01 7.552992700000000070e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.820607899999999696e-02 1.317103300000000039e-02 2.000000000000000000e+00
5.059677400000000347e+01 7.687299299999999391e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.638760900000000131e-02 1.237841699999999920e-02 2.000000000000000000e+00
5.196082899999999682e+01 7.812262800000000595e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.455133099999999763e-02 1.157903000000000057e-02 2.000000000000000000e+00
5.339861799999999903e+01 7.925547400000000664e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.269814499999999791e-02 1.077330999999999948e-02 2.000000000000000000e+00
5.486405500000000046e+01 8.024817500000000337e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.082895700000000058e-02 9.961697699999999198e-03 2.000000000000000000e+00
5.638479300000000194e+01 8.117080300000000648e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.894468199999999936e-02 9.144636700000000062e-03 2.000000000000000000e+00
5.793318000000000012e+01 8.197664199999999823e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.704624300000000106e-02 8.322573999999999250e-03 2.000000000000000000e+00
5.942626700000000284e+01 8.265401500000000112e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.513456700000000002e-02 7.495959200000000024e-03 2.000000000000000000e+00
6.095622099999999932e+01 8.329635000000000389e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.321059099999999917e-02 6.665244499999999593e-03 2.000000000000000000e+00
6.239400899999999695e+01 8.383357700000000534e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.127525699999999881e-02 5.830884199999999788e-03 2.000000000000000000e+00
6.385023000000000337e+01 8.433576600000000667e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.932951100000000061e-02 4.993334599999999651e-03 2.000000000000000000e+00
6.527880199999999888e+01 8.477956199999999853e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.737430499999999961e-02 4.153053900000000173e-03 2.000000000000000000e+00
6.666128999999999394e+01 8.515328499999999678e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.541059699999999984e-02 3.310501600000000186e-03 2.000000000000000000e+00
6.792396300000000053e+01 8.543357699999999966e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.343934700000000079e-02 2.466138699999999902e-03 2.000000000000000000e+00
6.913133600000000456e+01 8.565547399999999811e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.146151999999999935e-02 1.620426899999999988e-03 2.000000000000000000e+00
7.034912799999999322e+01 8.588702000000000680e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.478084700000000140e-03 7.738287900000000467e-04 2.000000000000000000e+00
7.160138200000000097e+01 8.608144400000000473e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.490010600000000275e-03 -7.319256500000000554e-05 2.000000000000000000e+00
7.264592899999999531e+01 8.618491500000000372e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.498271199999999956e-03 -9.201738899999999544e-04 2.000000000000000000e+00
7.354943400000000508e+01 8.620438000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.503840900000000126e-03 -1.766651900000000032e-03 2.000000000000000000e+00
7.420177700000000698e+01 8.620438000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.507695999999999993e-03 -2.612163700000000050e-03 2.000000000000000000e+00
7.459677399999999636e+01 8.620438000000000045e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.891867200000000115e-04 -3.456246699999999863e-03 2.000000000000000000e+00
4.768945200000000284e+01 1.905109500000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.561161099999999524e-02 6.244438100000000019e-02 2.000000000000000000e+00
4.866625299999999754e+01 1.896125800000000083e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.558385900000000324e-02 6.241876600000000053e-02 2.000000000000000000e+00
4.995595000000000141e+01 1.894804600000000150e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.551911799999999619e-02 6.235900999999999944e-02 2.000000000000000000e+00
5.142363399999999984e+01 1.905109500000000011e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.541741999999999890e-02 6.226514699999999986e-02 2.000000000000000000e+00
5.282718899999999707e+01 1.915620399999999890e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.527881499999999892e-02 6.213722700000000321e-02 2.000000000000000000e+00
5.408064499999999697e+01 1.923795600000000050e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.510336900000000315e-02 6.197532099999999988e-02 2.000000000000000000e+00
5.537096799999999774e+01 1.933138699999999943e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.489117000000000690e-02 6.177951799999999855e-02 2.000000000000000000e+00
5.675345599999999990e+01 1.944817499999999910e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.464232099999999759e-02 6.154992299999999944e-02 2.000000000000000000e+00
5.818202800000000252e+01 1.957664199999999965e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.435694299999999479e-02 6.128666399999999764e-02 2.000000000000000000e+00
5.963824900000000184e+01 1.972846699999999842e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.403517699999999369e-02 6.098988300000000168e-02 2.000000000000000000e+00
6.112212000000000245e+01 1.993868600000000058e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.367717999999999490e-02 6.065974400000000155e-02 2.000000000000000000e+00
6.255990800000000007e+01 2.017226300000000094e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.328312700000000346e-02 6.029642699999999966e-02 2.000000000000000000e+00
6.395161300000000182e+01 2.044087599999999938e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.285321100000000105e-02 5.990013000000000282e-02 2.000000000000000000e+00
6.526958500000000640e+01 2.074452600000000047e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.238764200000000204e-02 5.947107000000000088e-02 2.000000000000000000e+00
6.652304100000000631e+01 2.109489100000000050e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.188664799999999744e-02 5.900948200000000199e-02 2.000000000000000000e+00
6.775806500000000199e+01 2.153868599999999844e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.135047399999999707e-02 5.851561899999999788e-02 2.000000000000000000e+00
6.892857100000000514e+01 2.206423399999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.077938300000000127e-02 5.798974999999999963e-02 2.000000000000000000e+00
7.003456199999999399e+01 2.264817499999999839e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.017365500000000145e-02 5.743216400000000083e-02 2.000000000000000000e+00
7.106682000000000698e+01 2.339562000000000097e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.953358499999999498e-02 5.684316500000000105e-02 2.000000000000000000e+00
7.202534599999999898e+01 2.431824800000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.885948699999999700e-02 5.622307499999999736e-02 2.000000000000000000e+00
7.285483899999999835e+01 2.542773700000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.815169000000000088e-02 5.557223299999999866e-02 2.000000000000000000e+00
7.350000000000000000e+01 2.672408799999999829e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.741054200000000385e-02 5.489099599999999746e-02 2.000000000000000000e+00
7.399769600000000480e+01 2.811386900000000111e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.663640399999999631e-02 5.417973599999999917e-02 2.000000000000000000e+00
7.430184300000000519e+01 2.963211700000000093e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.582965600000000028e-02 5.343884200000000029e-02 2.000000000000000000e+00
7.453225799999999879e+01 3.122043800000000147e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.499069300000000216e-02 5.266871900000000273e-02 2.000000000000000000e+00
7.459677399999999636e+01 3.284379599999999755e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.411992499999999429e-02 5.186978899999999948e-02 2.000000000000000000e+00
7.456912400000000218e+01 3.454890499999999776e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.321777700000000277e-02 5.104248900000000339e-02 2.000000000000000000e+00
7.440322600000000364e+01 3.620729899999999901e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.228469300000000208e-02 5.018726999999999910e-02 2.000000000000000000e+00
7.415437799999999413e+01 3.791240899999999669e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.132112800000000252e-02 4.930460100000000345e-02 2.000000000000000000e+00
7.379493100000000538e+01 3.964087599999999867e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.032755299999999904e-02 4.839496499999999812e-02 2.000000000000000000e+00
